,std,mean,median,max,min
CSF2RA (1438),1855.7178024672571,2564.5687285223366,5494.0,,
CSF2RB (1439),1609.1828546844065,3364.0112,3224.0,10041.0,326.0
CSF3R (1441),1867.1824620369755,4814.896,4948.0,8871.0,170.0
CSH2 (1443),1189.0289383207216,7838.1776,8124.0,9789.0,503.0
CSHL1 (1444),1920.6743091051146,3833.5568,3729.0,8903.0,91.0
CSK (1445),2589.089320822067,3119.4952,2570.0,9955.0,2.0
CSKMT (751071),1581.679181183638,6139.2224,6420.0,9389.0,626.0
CSNK1A1 (1452),1294.55860284302,8515.3552,8856.0,10264.0,131.0
CSNK1A1L (122011),2040.012897185224,3043.7152,2641.0,9212.0,9.0
CSNK1D (1453),2347.0835564993727,4340.8304,4312.0,9573.0,71.0
CSNK1E (1454),1769.5803151174807,2724.4256,2433.0,8432.0,31.0
CSNK1G1 (53944),1794.6060898661342,3448.1872,3308.0,8498.0,63.0
CSNK1G2 (1455),1685.72197908774,4315.2976,4414.0,8441.0,121.0
CSNK2A1 (1457),2851.2647670904366,4536.472,4699.0,9567.0,3.0
CSNK2A2 (1459),2088.9351790976652,2678.1504,2264.0,8609.0,8.0
CSNK2A3 (283106),1495.702064938582,6540.4976,6907.0,9241.0,1064.0
CSNK2B (1460),334.56311426342415,10001.5232,10065.0,10549.5,7847.0
CSPG4 (1464),1559.9652543665097,6547.3936,6793.0,9063.0,648.0
CSPG5 (10675),1863.5276008083054,4771.104,4909.0,8844.0,381.0
CSRNP1 (64651),1793.4916413449937,2526.7376,2149.0,9477.0,13.0
CSRP2 (1466),1367.922221804914,1469.1504,1036.0,8648.0,11.0
CST2 (1470),2015.205376863227,3731.5648,3591.0,9131.0,52.0
CST3 (1471),1914.342069377817,5589.552,5815.0,9652.0,98.0
CST6 (1474),1917.7963415069485,5654.4384,5898.0,9480.0,414.0
CSTA (1475),1667.5912653638927,5363.6144,5559.0,9012.0,446.0
CSTB (1476),1776.9473667846994,2213.9472,1733.0,9192.0,24.0
CSTF1 (1477),302.69637379343067,9800.1872,9833.0,10464.0,8092.0
CSTF2 (1478),2314.6347954668563,4214.742268041237,6330.0,,
CSTF2T (23283),1835.3074435845683,2322.3952,1807.0,9300.0,11.0
CSTF3 (1479),390.51192307875397,9532.9792,9565.0,10361.0,7645.0
CT45A7 (101060211),1411.4795997936696,7568.017182130584,8676.0,,
CT47B1 (643311),1875.3879511270998,3470.1099656357387,6202.0,,
CT55 (54967),1174.1738972238572,810.2027491408935,,,
CT62 (196993),1633.3617564868616,2613.6032,2318.0,8726.0,123.0
CTAG1A (246100),1923.7836989029981,4157.512027491409,,,
CTAG2 (30848),1936.0756633474073,3245.274914089347,,,
CTAGE1 (64693),1976.0751521808747,5922.3408,6407.0,9455.0,450.0
CTAGE15 (441294),1660.5581264882462,5522.1504,5708.0,8977.0,993.0
CTAGE9 (643854),1071.018387744664,7968.7072,8259.0,9701.0,840.0
CTBP1 (1487),1916.400629715603,1520.3344,766.0,9473.0,2.0
CTBP2 (1488),1534.1271924201974,7760.9136,8211.0,9726.0,317.0
CTC1 (80169),1794.248224340411,7333.0704,7950.0,9710.0,114.0
CTCF (10664),176.68831637544613,10254.7368,10292.0,10551.5,9434.0
CTDNEP1 (23399),1999.7519039492668,7578.2752,8297.0,10125.0,6.0
CTDP1 (9150),302.77523662416735,9724.6088,9738.0,10495.0,8564.0
CTDSP1 (58190),2170.1818022543403,3799.4928,3549.0,8732.0,23.0
CTDSP2 (10106),1629.7655282153241,6731.0304,7141.0,9328.0,203.0
CTDSPL2 (51496),2720.7879849439546,5411.4352,5916.0,9878.0,6.0
CTF1 (1489),1797.5401433383402,2786.5632,2448.0,8853.0,14.0
CTLA4 (1493),1697.710548042078,3259.7616,3041.0,8306.0,4.0
CTNNA1 (1495),2844.255136761847,3087.6608,2035.0,9694.0,1.0
CTNNA2 (1496),1907.0230943070703,4329.7152,4365.0,8920.0,161.0
CTNNA3 (29119),1703.1106157926563,3447.5024,3360.0,8278.0,96.0
CTNNB1 (1499),2720.7610390128452,3927.14,3307.0,10437.0,3.0
CTNNBIP1 (56998),2103.1446992088436,4316.9152,4423.0,9467.0,37.0
CTNNBL1 (56259),593.3291221314109,9497.7568,9558.0,10441.0,1489.0
CTNND1 (1500),2614.2146944041265,3419.7848,2834.0,9850.0,2.0
CTPS1 (1503),998.973276668318,8945.0384,9162.0,10481.0,4332.0
CTR9 (9646),505.54797858997546,9248.3088,9303.0,10223.0,5680.0
CTRB2 (440387),1607.982219504005,6068.7104,6280.0,9472.0,278.0
CTSB (1508),1338.6522239005344,1363.1808,911.0,8684.0,7.0
CTSF (8722),1767.6949245868916,6221.288,6594.0,8962.0,394.0
CTSH (1512),1968.612827033029,4579.5488,4743.0,8987.0,85.0
CTSK (1513),1642.0452914784862,5095.7296,5204.0,8871.0,267.0
CTSL (1514),1336.9716924337743,1803.6064,1406.0,9185.0,24.0
CTSO (1519),2050.8740460481345,5036.4416,5281.0,9388.0,41.0
CTSS (1520),1680.1032152008415,2539.6624,2197.0,8774.0,18.0
CTSW (1521),2159.2939447373733,4140.1696,4004.0,9187.0,44.0
CTSZ (1522),1536.40124980423,1848.6992,1462.0,9247.0,20.0
CTTN (2017),2068.540987610746,4932.4832,5085.0,9913.0,200.0
CTU1 (90353),1684.6003049981914,7685.2496,8278.0,9904.0,70.0
CTU2 (348180),520.7723588513409,9418.496,9495.0,10370.0,6885.0
CTXN1 (404217),1514.117756361177,6796.8,7173.0,9426.0,453.0
CUBN (8029),1660.5990549705941,5252.5136,5509.0,8674.0,302.0
CUEDC1 (404093),1759.0938901517538,4102.1376,4056.0,8539.0,336.0
CUL1 (8454),397.83174400550485,9711.704,9759.0,10502.0,7436.0
CUL2 (8453),725.9336564021784,9378.3504,9508.0,10403.0,2698.0
CUL3 (8452),1734.077523230827,8097.1296,8597.0,10015.0,9.0
CUL4A (8451),1809.7282408211574,2143.8656,1599.0,8638.0,28.0
CUL4B (8450),2415.98551454563,3190.061855670103,8031.0,,
CUL5 (8065),1350.565534636775,743.0792,155.0,9284.0,1.0
CUL7 (9820),1068.4190153440354,7786.8352,8065.0,9730.0,1966.0
CUL9 (23113),1858.945483473952,4900.9808,5158.0,8990.0,93.0
CUTA (51596),1958.8389405553223,3638.0704,3401.0,9014.0,59.0
CUX1 (1523),1388.0726823281411,876.6192,289.0,8977.0,3.0
CUX2 (23316),1918.8378470821528,4490.2816,4569.0,9075.0,41.0
CWC22 (57703),247.74268369491557,10067.6256,10110.0,10523.0,9008.0
CWC25 (54883),905.9759400693903,8146.7776,8376.0,9626.0,2091.0
CWF19L1 (55280),2051.3324071479456,5545.896,5689.0,9999.0,427.0
CWF19L2 (143884),476.2053761205913,9165.6032,9221.0,10256.0,6341.0
CXADR (1525),2003.7938526359287,2523.8592,1984.0,8807.0,11.0
CXCL1 (2919),1755.6601399984813,6061.592,6404.0,9312.0,221.0
CXCL12 (6387),1971.051143230629,4789.288,4951.0,9261.0,89.0
CXCL14 (9547),1816.827365947687,4939.5472,5133.0,8716.0,157.0
CXCL17 (284340),2061.3992613656806,3594.0592,3336.0,8870.0,32.0
CXCL3 (2921),1696.7787302339568,5381.7008,5632.0,8956.0,306.0
CXCL5 (6374),1747.310914717901,2350.32,1947.0,8573.0,27.0
CXCR1 (3577),1701.2811365300033,2208.064,1795.0,9011.0,14.0
CXCR2 (3579),1655.0306180807095,3700.4032,3600.0,8298.0,108.0
CXXC1 (30827),1320.6912287636856,8258.4512,8619.0,10205.0,118.0
CXXC4 (80319),1653.496560868854,2788.5424,2567.0,9340.0,26.0
CXorf56 (63932),2137.1855143460725,6944.604810996563,9126.0,,
CYB561 (1534),1785.3551443613217,5893.8336,6269.0,9112.0,108.0
CYB561A3 (220002),1684.7997894188024,2513.8048,2144.0,9900.0,142.0
CYB561D1 (284613),1878.6179304014004,4815.5728,5043.0,9451.0,235.0
CYB561D2 (11068),1723.6980309683313,5556.3648,5837.0,9568.0,285.0
CYB5A (1528),844.0089577298367,719.9136,460.0,9547.0,6.0
CYB5B (80777),2844.164935116033,5587.8512,5701.0,10235.0,318.0
CYB5D2 (124936),1800.1601954356088,4409.744,4474.0,8424.0,364.0
CYB5R2 (51700),1851.0094208614794,4378.7872,4505.0,8687.0,11.0
CYB5R3 (1727),1898.555883008897,3955.4576,3949.0,9679.0,148.0
CYB5R4 (51167),1582.837690222767,7751.616,8182.0,10099.0,524.0
CYBC1 (79415),1602.7934327564421,4589.3376,4700.0,8890.0,324.0
CYBRD1 (79901),1720.68756059598,5129.2496,5350.0,8944.0,34.0
CYC1 (1537),680.5831011138866,9228.6032,9305.0,10506.5,4512.0
CYCS (54205),415.03986242287624,9560.9728,9621.0,10420.0,6694.0
CYFIP1 (23191),1249.9394159431108,7904.8512,8235.0,9460.0,438.0
CYHR1 (50626),1550.6842656413626,6775.4352,7155.0,10196.0,1232.0
CYLD (1540),2059.261454303335,5394.0,5594.0,9096.0,27.0
CYP11A1 (1583),1638.1510800258147,2989.6528,2841.0,8665.0,139.0
CYP1A2 (1544),1868.925904575907,5159.992,5304.0,9152.0,497.0
CYP24A1 (1591),1377.0905558868744,1400.9024,985.0,8845.0,14.0
CYP26A1 (1592),1530.872264468185,6382.6432,6682.0,9341.0,450.0
CYP26C1 (340665),1731.4181543626053,5726.408,6006.0,8947.0,620.0
CYP27A1 (1593),1686.4539820673344,2907.9952,2753.0,9114.0,24.0
CYP27B1 (1594),1603.570310063749,6915.9136,7339.0,9452.0,30.0
CYP2A13 (1553),912.4691752433233,8365.368,8564.0,9940.0,3902.0
CYP2B6 (1555),1750.22842603253,2027.8736,1486.0,9117.0,10.0
CYP2C18 (1562),1546.0546007258738,5511.5728,5742.0,8667.0,788.0
CYP2D6 (1565),1076.8220259301002,653.7792,220.0,8927.0,1.0
CYP2E1 (1571),1840.8505262416345,3428.1072,3311.0,9007.0,40.0
CYP2F1 (1572),1901.184005450153,3096.7392,2879.0,8634.0,71.0
CYP2J2 (1573),1849.2640349429103,3405.1504,3282.0,8451.0,12.0
CYP2S1 (29785),1826.6235394595383,4997.3504,5130.0,8819.0,227.0
CYP2U1 (113612),1872.1991375261998,4051.9952,4031.0,8764.0,142.0
CYP2W1 (54905),1979.533491258833,4443.9312,4313.0,9082.0,191.0
CYP3A5 (1577),1779.8645876496423,2464.1056,2088.0,8646.0,74.0
CYP4B1 (1580),1852.87408214014,4699.7296,4696.0,8822.0,317.0
CYP4F11 (57834),1172.65610336491,7916.3728,8207.0,9755.0,738.0
CYP4F2 (8529),1489.0633468435185,6884.5808,7339.0,9394.0,871.0
CYP4F3 (4051),1905.7767695614302,3014.2208,2809.0,9036.0,34.0
CYP4X1 (260293),1746.4547192453513,4506.9872,4571.0,8598.0,73.0
CYS1 (192668),1003.1270468147502,8128.288,8385.0,9943.0,2057.0
CYTH1 (9267),1879.7446337911613,3755.6384,3684.0,9158.0,54.0
CYTH2 (9266),1653.1970432033836,2236.9112,1823.0,8693.0,3.5
CYTH3 (9265),2097.9574140260015,3536.5152,3265.0,8924.0,66.0
CYTH4 (27128),1831.8858563660144,4439.9056,4436.0,9124.0,337.0
DACH1 (1602),1928.7207026872395,3252.648,2919.0,9522.0,75.0
DACT2 (168002),1367.9444240097941,1180.544,736.0,8801.0,4.0
DACT3 (147906),1786.7619500922433,6076.5808,6438.0,9174.0,239.0
DAD1 (1603),206.36513522059724,10220.0328,10256.0,10538.0,9061.0
DAGLA (747),1950.436522376597,3548.528,3373.0,9191.0,86.0
DAGLB (221955),1936.7836927990454,4666.432,4802.0,8881.0,88.0
DALRD3 (55152),1688.6835770960308,4162.4128,4174.0,8645.0,225.0
DAND5 (199699),1871.7228014853056,5491.8464,5739.0,9412.0,415.0
DAO (1610),1633.3693554876538,4815.5296,4942.0,8619.0,344.0
DAOA (267012),1858.436256710574,2526.816,2169.0,8727.0,10.0
DAP (1611),1973.7333173650695,3429.016,3294.0,8931.0,89.0
DAP3 (7818),819.0349935168388,8492.2528,8645.0,10196.0,3956.0
DAPK2 (23604),1802.4763823382484,4437.1552,4506.0,8629.0,221.0
DARS (1615),274.7759231885184,9835.4192,9851.0,10480.0,8333.0
DARS2 (55157),1786.1276425401836,7268.4016,7765.0,10179.0,479.0
DAXX (1616),1768.3113005365112,7156.9872,7679.0,9786.0,97.0
DAZAP1 (26528),2174.8260148059944,6691.7616,7470.0,10039.0,31.0
DAZAP2 (9802),1538.9532112345817,6178.4336,6519.0,9072.0,645.0
DBF4 (10926),976.2370145562725,8918.688,9108.0,10427.0,1882.0
DBF4B (80174),1812.4735146896028,4452.7248,4528.0,8697.0,236.0
DBI (1622),1748.6521767188551,5444.7792,5519.0,9152.0,353.0
DBNDD1 (79007),1810.7742094545197,5383.6384,5612.0,9565.0,77.0
DBNL (28988),1634.5910333027787,2514.96,2375.0,8688.0,4.0
DBP (1628),2028.600395908975,4273.768,4340.0,9243.0,9.0
DBR1 (51163),125.16395812734017,10448.3904,10489.0,10559.5,9190.0
DBT (1629),1668.2636930361352,4576.0608,4588.0,9544.0,489.0
DBX2 (440097),2004.3444318344193,3910.5392,3841.0,8996.0,32.0
DCAF10 (79269),1893.5736969496297,4298.3376,4255.0,9170.0,153.0
DCAF12 (25853),1696.1671695899763,1897.8208,1384.0,8681.0,5.0
DCAF12L1 (139170),990.626235859961,593.4725085910653,2245.0,,
DCAF13 (25879),1623.539996901358,1838.616,1362.0,8530.0,9.0
DCAF15 (90379),2141.939164485998,6005.984,6435.0,9979.0,35.0
DCAF4 (26094),1337.604795181412,7008.7808,7328.0,9485.0,1789.0
DCAF4L2 (138009),1662.3891062965174,2786.7072,2627.0,8994.0,27.0
DCAF5 (8816),2035.2836758117137,3573.8,3331.0,9265.0,16.0
DCAF6 (55827),1226.9854671928938,7553.6704,7810.0,9409.0,1374.0
DCAF8 (50717),1865.8830956495558,3531.7072,3401.0,8694.0,130.0
DCAKD (79877),1586.1004367380121,5939.2096,6101.0,9239.0,331.0
DCANP1 (140947),1551.2853488606613,5449.672,5639.0,8721.0,199.0
DCDC2 (51473),1621.0913418356042,5069.8144,5202.0,8957.0,311.0
DCDC2B (149069),1558.3275197319228,6245.7504,6589.0,9215.0,154.0
DCLK1 (9201),1922.2488225099853,4718.296,5007.0,9177.0,119.0
DCLK3 (85443),1682.475667636755,3431.4976,3369.0,8992.0,58.0
DCLRE1A (9937),1169.3277040555377,951.1256,545.0,9131.0,3.0
DCLRE1B (64858),836.8522297474825,9239.0376,9351.0,10537.0,2927.0
DCP2 (167227),2313.7810791662405,3454.352,3067.0,9272.0,17.0
DCPS (28960),1937.9538878772273,7326.664,8050.0,9908.0,155.0
DCST1 (149095),1910.8626634558914,5147.72,5367.0,9183.0,121.0
DCST2 (127579),1766.4537603809795,4929.584,5004.0,9107.0,264.0
DCT (1638),1624.2375928653182,3097.456,2937.0,8834.0,96.0
DCTD (1635),1450.0623343153218,1149.8912,616.0,9223.0,10.0
DCTN1 (1639),776.7751411824238,8435.6464,8599.0,9860.0,3217.0
DCTN2 (10540),530.5261330231649,9322.888,9383.0,10169.0,2214.0
DCTN3 (11258),417.4468307492154,9357.1472,9417.0,10295.0,6546.0
DCTN4 (51164),692.815829073921,8708.0512,8845.0,9963.0,3468.0
DCTN5 (84516),257.66557250157445,9993.9952,10022.0,10536.5,8401.0
DCTN6 (10671),288.23893037432214,9893.3568,9921.0,10505.5,8373.0
DCTPP1 (79077),1865.599851483809,4493.6464,4487.0,8433.0,177.0
DCUN1D1 (54165),2185.647863510192,3405.4784,3155.0,8897.0,11.0
DCUN1D3 (123879),1358.0498913647825,1069.424,525.0,9115.0,6.0
DCUN1D5 (84259),1580.1068762538234,1490.36,893.0,8858.0,18.0
DCXR (51181),1798.2026963381934,4671.5488,4777.0,8797.0,58.0
DDA1 (79016),1543.604475669753,7459.656,7906.0,9715.0,376.0
DDB1 (1642),142.59824621318776,10408.6208,10449.0,10557.0,9035.0
DDB2 (1643),1754.9468076897695,5424.216,5705.0,8931.0,191.0
DDHD2 (23259),1619.709726407949,2234.944,1929.0,8669.0,5.0
DDI2 (84301),2430.2295295469626,5901.432,6315.0,9865.0,43.0
DDIT3 (1649),1993.6903493631075,5063.0848,5139.0,9237.0,242.0
DDIT4 (54541),2315.8386169341193,3264.2704,2976.0,8827.0,2.5
DDN (23109),932.8696832341782,8339.984,8540.0,10179.0,182.0
DDO (8528),1675.2033981395996,2162.8224,1732.0,8859.0,16.0
DDOST (1650),286.8376931655127,9565.1648,9589.0,10385.0,8438.0
DDR1 (780),1763.3699966359577,2701.0704,2338.0,8756.0,63.0
DDRGK1 (65992),1701.6081632822281,6968.7088,7408.0,9761.0,6.0
DDTL (100037417),2023.146192450175,5061.04,5235.0,8917.0,259.0
DDX1 (1653),994.7473346894652,8311.288,8541.0,10486.0,1773.0
DDX10 (1662),210.72067144530214,10091.6528,10127.0,10539.0,9199.0
DDX11 (1663),349.97571005823994,9498.3888,9541.0,10256.0,8181.0
DDX17 (10521),2037.7988344012713,5862.016,6236.0,9629.0,331.0
DDX18 (8886),395.80958105038593,9511.2528,9542.0,10481.0,3762.0
DDX19A (55308),613.8863010696896,8927.672,8956.0,10316.0,3021.0
DDX19B (11269),1032.105668976454,8134.3024,8418.0,9813.0,1375.0
DDX20 (11218),476.0272261552123,9252.4848,9287.0,10158.0,2589.0
DDX21 (9188),622.2075306148633,9109.928,9177.0,10408.0,5442.0
DDX23 (9416),313.7839084792476,9744.0112,9778.0,10428.0,8339.0
DDX24 (57062),375.0144542718594,9665.0208,9716.0,10411.0,6745.0
DDX25 (29118),1518.9311451503297,1773.9968,1370.0,8965.0,16.0
DDX27 (55661),440.0012925272391,9417.4368,9472.0,10355.0,4649.0
DDX28 (55794),1612.1675497085696,7120.92,7631.0,9623.0,1336.0
DDX31 (64794),1855.7850540736329,4869.488,4926.0,8795.0,402.0
DDX39A (10212),1734.5702187825027,6451.4048,6797.0,9545.0,713.0
DDX39B (7919),2014.3573005380076,7563.352,8271.0,10088.0,52.0
DDX3X (1654),1587.267614659662,9447.176116838487,,,
DDX4 (54514),1652.6570370583431,2089.2464,1657.0,8983.0,25.0
DDX41 (51428),182.32179989070045,10206.5216,10247.0,10529.0,9142.0
DDX42 (11325),297.1448993379562,9816.2344,9855.0,10541.5,7766.0
DDX43 (55510),1906.2207305435134,3426.4128,3245.0,8494.0,25.0
DDX46 (9879),590.1709362244998,8752.9968,8859.0,10032.0,5110.0
DDX47 (51202),271.211797104148,9984.7376,10029.0,10518.0,8540.0
DDX49 (54555),138.02548144529374,10374.0112,10412.0,10548.0,9626.0
DDX5 (1655),1110.8337400303178,8585.6448,8833.0,10280.0,1174.0
DDX50 (79009),1749.579366345977,5155.9152,5290.0,8833.0,556.0
DDX51 (317781),335.3362653080773,9521.3216,9548.0,10482.0,7675.0
DDX52 (11056),801.9424915055015,8402.0688,8617.0,9881.0,2673.0
DDX54 (79039),225.0865342769765,10007.4128,10044.0,10521.0,8609.0
DDX55 (57696),192.22786775341822,10201.212,10241.0,10552.5,9126.0
DDX56 (54606),143.88666254275378,10316.3264,10346.0,10555.0,9673.0
DDX58 (23586),1681.3922402809296,2805.4896,2414.0,9062.0,57.0
DDX59 (83479),473.9414486881427,9219.9968,9285.0,10196.0,5380.0
DDX6 (1656),578.6615760794639,9165.7008,9250.0,10417.0,3323.0
DEDD (9191),1834.3991524188164,4577.5024,4662.0,8725.0,217.0
DEFB106A (245909),964.6800573645767,634.752,307.0,9222.0,3.0
DEFB115 (245929),1858.0483228418427,4970.9392,5114.0,9024.0,424.0
DEFB116 (245930),1846.6902888653915,3552.4448,3363.0,8658.0,239.0
DEFB118 (117285),1989.7047866970436,4678.504,4848.0,8987.0,22.0
DEFB131B (100129216),802.5710179231845,8082.6928,8235.0,9588.0,2446.0
DEFB135 (613209),1804.9972039157262,3370.3568,3195.0,8834.0,67.0
DEFB4A (1673),2012.8977324029208,4018.6736,4018.0,9229.0,14.0
DEGS1 (8560),846.0530003341156,453.1792,158.0,8524.0,2.0
DELE1 (9812),1371.7014557858895,1989.5664,1731.0,8759.0,11.0
DENND1A (57706),1790.97207926525,2875.2368,2559.0,8664.0,9.0
DENND1C (79958),1845.1244249379401,4576.7552,4643.0,9463.0,152.0
DENND2A (27147),1881.6530752982833,4460.0624,4441.0,9142.0,107.0
DENND2C (163259),1723.9522637391333,6118.7936,6390.0,9368.0,7.0
DENND2D (79961),1911.3174337090109,3362.2928,3201.0,8935.0,42.0
DENND3 (22898),1469.0112253886791,2039.6416,1664.0,8547.0,60.0
DENND4A (10260),1733.4572981701876,5792.6528,6011.0,9391.0,666.0
DENND4B (9909),1844.3278037491195,4601.4368,4644.0,9004.0,344.0
DENND4C (55667),2036.35728312177,2623.1904,2093.0,9574.0,36.0
DENND5A (23258),1607.0136002376325,2290.3712,1973.0,9367.0,20.0
DENND6B (414918),1900.8628261626823,2941.1552,2632.0,8880.0,26.0
DENR (8562),784.5379750021747,9227.3632,9335.0,10248.0,336.0
DEPDC1 (55635),1802.867939135893,6211.9888,6625.0,9033.0,410.0
DEPDC5 (9681),1643.884368484035,847.9064,148.0,8789.0,1.0
DEPP1 (11067),1792.57102201251,3138.4944,2944.0,8871.0,50.0
DEPTOR (64798),1760.8254225220626,2891.8176,2648.0,8702.0,22.0
DERL1 (79139),2423.522786919477,3768.64,3373.0,9946.0,85.0
DERL2 (51009),1461.2451840143488,8017.1256,8335.0,10469.5,241.0
DESI1 (27351),1747.1464157774822,5572.1536,5920.0,9380.0,46.0
DET1 (55070),2125.733545822688,7107.5392,7729.0,9957.0,4.0
DEXI (28955),1738.2428505895375,6547.7216,6951.0,9905.0,83.0
DFFB (1677),1638.7394881792375,6815.3232,7246.0,9447.0,560.0
DGCR2 (9993),1892.4965409554134,4395.3872,4419.0,9185.0,149.0
DGCR6 (8214),1982.346525152607,5449.3808,5726.0,9559.0,107.0
DGCR6L (85359),1968.8734507326772,5788.992,6067.0,9865.0,220.0
DGCR8 (54487),1435.9585275723293,7419.3936,7843.0,9294.0,552.0
DGKA (1606),1801.278322666348,5332.1888,5596.0,8994.0,493.0
DGKD (8527),2243.189533200781,3317.6288,2957.0,9202.0,7.0
DGKE (8526),1765.1982255680855,6254.9904,6694.0,9661.0,176.0
DGKZ (8525),2066.262812388961,4537.9632,4623.0,8852.0,77.0
DHCR7 (1717),1825.6699782510473,3133.248,2883.0,8364.0,65.0
DHDDS (79947),205.86759761418477,10165.2936,10190.0,10528.0,8263.0
DHDH (27294),1849.6673547785108,3019.872,2819.0,9142.0,63.0
DHFR (1719),1334.6347395698444,8538.9632,8900.0,10315.0,1956.0
DHFR2 (200895),2005.5765191022654,6526.952,7058.0,9521.0,64.0
DHH (50846),1754.1644169671913,3659.9664,3518.0,8838.0,137.0
DHODH (1723),1108.868830369085,8413.9808,8639.0,10264.0,2776.0
DHPS (1725),381.0605523791294,9788.4928,9840.0,10526.0,7440.0
DHRS1 (115817),1826.9934984544614,4600.4384,4695.0,9227.0,35.0
DHRS13 (147015),1792.2422413493448,3961.0976,3816.0,8682.0,261.0
DHRS3 (9249),1958.966400573108,4008.8544,3921.0,9042.0,22.0
DHRS4 (10901),2002.77909630337,5978.272,6395.0,9678.0,157.0
DHRS4L2 (317749),1639.147002484477,2057.5456,1660.0,8619.0,17.0
DHRS7 (51635),1674.5367658074952,3104.6448,2813.0,8892.0,107.0
DHRS7B (25979),1801.4961608547378,5405.9376,5464.0,9825.0,275.0
DHRSX (207063),2881.8402794760127,5874.603092783505,9623.0,,
DHX15 (1665),223.82382487011336,10058.4472,10077.0,10497.0,8685.0
DHX16 (8449),526.7173994146708,9236.048,9289.0,10281.0,1000.0
DHX29 (54505),3078.2251626941766,5833.38,6852.0,9977.0,1.5
DHX30 (22907),2506.1746173616257,5676.0208,6305.0,9684.0,20.0
DHX32 (55760),1737.5772902167325,2523.9568,2175.0,8587.0,5.0
DHX33 (56919),265.15275640801707,10056.288,10087.0,10542.0,8527.0
DHX35 (60625),2528.3755388644713,5492.6608,5881.0,9672.0,33.0
DHX36 (170506),774.1832640753473,8872.9472,9042.0,10161.0,72.0
DHX37 (57647),132.70297157223936,10383.2776,10415.0,10556.5,9753.0
DHX38 (9785),1408.1738174871773,7550.688,7906.0,9943.0,1447.0
DHX40 (79665),2030.0470823300927,3195.4688,2970.0,9101.0,78.0
DHX58 (79132),1694.841722249285,5760.4592,6019.0,9418.0,449.0
DHX8 (1659),185.7064121202176,10233.3928,10262.0,10556.0,9113.0
DHX9 (1660),774.5142698690381,8957.256,9112.0,10249.0,1468.0
DIABLO (56616),1758.8930063916148,4432.3456,4562.0,8647.0,270.0
DIAPH1 (1729),2247.9055836397965,4439.2224,4360.0,9817.0,60.0
DIAPH3 (81624),1889.8579082728781,6251.92,6516.0,9455.0,80.0
DICER1 (23405),793.4485023600687,9013.688,9176.0,10379.0,2434.0
DIDO1 (11083),1428.8030221168544,7881.9056,8271.0,9889.0,1061.0
DIMT1 (27292),738.1883421090047,8612.2272,8735.0,9968.0,3524.0
DIO2 (1734),1704.9184918437506,3259.2944,2989.0,9441.0,69.0
DIO3 (1735),1115.6791356170831,758.7984,338.0,9041.0,3.0
DIP2B (57609),1961.676305435658,5389.424,5802.0,8897.0,131.0
DIRAS3 (9077),1677.1638919547854,5792.5328,5998.0,9141.0,168.0
DIS3 (22894),355.50366695068647,9444.0704,9465.0,10203.0,7214.0
DIS3L (115752),1576.4851980129233,6391.5312,6607.0,9801.0,314.0
DISP2 (85455),1930.823217593988,5377.4704,5676.0,9003.0,141.0
DIXDC1 (85458),1943.2047860435516,3835.1168,3695.0,9409.0,163.0
DKC1 (1736),218.4059317556376,10139.502577319588,10257.0,,
DKK1 (22943),1807.7831355543926,5319.6288,5500.0,9624.0,379.0
DKK3 (27122),1577.0012398219603,2077.6608,1671.0,8607.0,8.0
DKK4 (27121),1932.2084199042085,3846.984,3904.0,8765.0,85.0
DLAT (1737),1852.3989994778842,2554.8816,2167.0,8688.0,8.0
DLD (1738),2741.914832204228,5578.2624,6077.0,9812.0,12.0
DLG1 (1739),1746.843825963756,2776.016,2543.0,8413.0,51.0
DLG4 (1742),1767.2569907192767,5962.9472,6287.0,9010.0,133.0
DLG5 (9231),1839.1130822819223,6794.5216,7176.0,9833.0,911.0
DLGAP3 (58512),1901.1839827031943,4843.7584,5086.0,9016.0,199.0
DLGAP5 (9787),2317.171042956896,5227.9824,5372.0,9551.0,96.0
DLK2 (65989),1917.8083861894186,4361.7056,4350.0,9015.0,85.0
DLL1 (28514),1892.2854513591867,2581.1488,2174.0,10114.0,14.0
DLL3 (10683),1812.745709251647,3769.56,3673.0,8978.0,139.0
